Popularity,artist_names,track_name,artist_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
12,Lizzo,About Damn Time,['pop'],0.836,0.743,10,-6.305,0,0.0656,0.0995,0,0.335,0.722,108.966,191822
12,KAROL G,PROVENZA,['latin'],0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,210200
12,Lizzo,About Damn Time,['pop'],0.836,0.743,10,-6.305,0,0.0653,0.0974,0,0.335,0.723,108.965,191938
13,Juice WRLD,Lucid Dreams,['rap'],0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836
13,Drake,Nice For What,['hip hop'],0.7,0.909,8,-6.461,1,0.0628,0.0884,0.000114,0.0778,0.757,93.469,210747
13,Tiesto,Jackie Chan,['pop'],0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,215760
13,Drake,Dont Matter To Me with Michael Jackson,['hip hop'],0.822,0.318,10,-12.391,1,0.0575,0.493,0.0128,0.11,0.138,102.998,245787
13,benny blanco,Eastside with Halsey and Khalid,['rap'],0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,173800
13,Shawn Mendes,If I Cant Have You,['pop'],0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,190800
13,Daddy Yankee,Con Calma,['latin'],0.737,0.86,8,-2.652,0,0.0593,0.11,0.00000194,0.0574,0.656,93.989,193227
13,Lil Nas X,Panini,['pop'],0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,114893
13,Lewis Capaldi,Someone You Loved,['pop'],0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161
13,StaySolidRocky,Party Girl,['rap'],0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,147800
13,Lady Gaga,Rain On Me with Ariana Grande,['pop'],0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,182200
13,Surf Mesa,ily i love you baby feat Emilee,['tropical house'],0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,176547
13,Taylor Swift,mirrorball,['pop'],0.553,0.413,2,-10.037,1,0.0334,0.687,0.00000233,0.0594,0.379,110.107,208978
13,Olivia Rodrigo,deja vu,['pop'],0.442,0.612,2,-7.222,1,0.112,0.584,0.0000057,0.37,0.178,180.917,215507
13,BTS,Butter,['k pop'],0.759,0.459,8,-5.187,1,0.0948,0.00323,0,0.0906,0.695,109.997,164442
13,Dua Lipa,Levitating feat DaBaby,['hip hop'],0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,203064
13,BTS,Permission to Dance,['k pop'],0.702,0.741,9,-5.33,1,0.0427,0.00544,0,0.337,0.646,124.925,187585
13,Drake,Jimmy Cooks feat 21 Savage,['hip hop'],0.529,0.673,0,-4.711,1,0.175,0.000307,0.00000241,0.093,0.366,165.921,218365
13,Lizzo,About Damn Time,['pop'],0.836,0.743,10,-6.305,0,0.0656,0.0995,0,0.335,0.722,108.966,191822
13,KAROL G,PROVENZA,['latin'],0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,210200
13,OneRepublic,I Aint Worried,['pop'],0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486
14,Cardi B,I Like It,['pop'],0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,253390
14,XXXTENTACION,Moonlight,['rap'],0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090
14,5 Seconds of Summer,Youngblood,['pop'],0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418
14,Tiesto,Jackie Chan,['pop'],0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,215760
14,Post Malone,Sunflower SpiderMan Into the SpiderVerse,['rap'],0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,158040
14,MEDUZA,Piece Of Your Heart,['pop'],0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913
14,Lewis Capaldi,Someone You Loved,['pop'],0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161
14,Drake,Money In The Grave Drake ft Rick Ross,['hip hop'],0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,205427
14,Dua Lipa,Dont Start Now,['hip hop'],0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,183290
14,Juice WRLD,Hate The Other Side with Marshmello and The Kid Laroi,['rap'],0.701,0.65,6,-6.313,1,0.104,0.291,0,0.112,0.647,90.003,160212
14,Nio Garcia,La Jeepeta Remix,['latin'],0.815,0.715,4,-4.65,0,0.207,0.3,0.00000483,0.091,0.786,176.007,345241
14,Topic,Breaking Me,['pop'],0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,166794
14,Nio Garcia,AM Remix,['latin'],0.743,0.655,6,-5.015,0,0.159,0.114,0,0.0764,0.785,172.031,261335
14,Justin Bieber,Peaches feat Daniel Caesar and Giveon,['pop'],0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,198082
14,Shakira,Te Felicito,['latin'],0.695,0.636,5,-4.654,1,0.317,0.234,0,0.081,0.575,174.14,172235
14,OneRepublic,I Aint Worried,['pop'],0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486
14,Charlie Puth,Left and Right Feat Jung Kook of BTS,['pop'],0.881,0.592,2,-4.898,1,0.0324,0.619,0.0000132,0.0901,0.719,101.058,154487
15,Maroon 5,Girls Like You feat Cardi B Cardi B Version,['pop'],0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545
15,Tiesto,Jackie Chan,['pop'],0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,215760
15,Martin Garrix,Ocean feat Khalid,['pop'],0.506,0.693,0,-7.265,0,0.0412,0.584,0.0000958,0.0891,0.221,139.912,216420
15,6ix9ine,FEFE,['rap'],0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,179405
15,Calvin Harris,One Kiss with Dua Lipa,['pop'],0.791,0.862,9,-3.24,0,0.11,0.037,0.0000219,0.0814,0.592,123.994,214847
15,J Balvin,QUE PRETENDES,['latin'],0.639,0.791,10,-4.443,0,0.253,0.0275,0,0.362,0.939,92.603,222347
15,Taylor Swift,You Need To Calm Down,['pop'],0.768,0.678,2,-5.604,1,0.0505,0.00838,0,0.0596,0.706,85.025,171387
15,Ed Sheeran,Remember The Name feat Eminem and 50 Cent,['pop'],0.852,0.666,11,-6.923,0,0.184,0.135,0,0.798,0.726,91.046,207760
15,Drake,Money In The Grave Drake ft Rick Ross,['hip hop'],0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,205427
15,Lil Nas X,Panini,['pop'],0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,114893
15,Dua Lipa,Break My Heart,['hip hop'],0.73,0.729,4,-3.434,0,0.0884,0.167,0.00000139,0.349,0.467,113.011,221820
15,Juice WRLD,Righteous,['rap'],0.706,0.625,0,-7.426,1,0.0314,0.0417,0,0.129,0.225,142.948,242181
15,Jack Harlow,WHATS POPPIN feat DaBaby Tory Lanez and Lil Wayne Remix,['hip hop'],0.904,0.723,11,-5.224,0,0.26,0.0631,0,0.185,0.835,145.013,227478
15,Taylor Swift,seven,['pop'],0.596,0.488,4,-10.769,1,0.0274,0.9,0.000027,0.091,0.415,94.926,208907
15,Doja Cat,You Right,['rap'],0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173
15,Olivia Rodrigo,traitor,['pop'],0.38,0.339,3,-7.885,1,0.0338,0.691,0,0.12,0.0849,100.607,229227
15,Olivia Rodrigo,deja vu,['pop'],0.442,0.612,2,-7.222,1,0.112,0.584,0.0000057,0.37,0.178,180.917,215507
15,BTS,Butter,['k pop'],0.759,0.459,8,-5.187,1,0.0948,0.00323,0,0.0906,0.695,109.997,164442
15,Bad Bunny,Party,['latin'],0.829,0.799,9,-5.389,1,0.0897,0.0151,0.000543,0.242,0.471,97.013,227629
15,OneRepublic,I Aint Worried,['pop'],0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486
15,Steve Lacy,Bad Habit,['afrofuturism'],0.686,0.494,1,-7.093,1,0.0355,0.613,0.000058,0.402,0.7,168.946,232067
15,Lizzo,About Damn Time,['pop'],0.836,0.743,10,-6.305,0,0.0653,0.0974,0,0.335,0.723,108.965,191938
16,Calvin Harris,One Kiss with Dua Lipa,['pop'],0.791,0.862,9,-3.24,0,0.11,0.037,0.0000219,0.0814,0.592,123.994,214847
16,5 Seconds of Summer,Youngblood,['pop'],0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418
16,Jonas Blue,Rise,['pop'],0.69,0.784,1,-4.653,1,0.032,0.323,0,0.203,0.669,106.066,194408
16,Drake,Nonstop,['hip hop'],0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,238614
16,Lunay,Soltera Remix,['latin'],0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.799,92.01,266087
16,Ed Sheeran,Cross Me feat Chance the Rapper and PnB Rock,['pop'],0.746,0.787,4,-6.373,1,0.12,0.212,0,0.0669,0.607,95.005,206187
16,Ed Sheeran,Antisocial with Travis Scott,['pop'],0.716,0.823,5,-5.313,0,0.0495,0.132,0,0.361,0.91,151.957,161747
16,Lizzo,Truth Hurts,['pop'],0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,173325
16,Lil Mosey,Blueberry Faygo,['rap'],0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,162547
16,BLACKPINK,How You Like That,['k pop'],0.828,0.782,11,-4.014,1,0.0918,0.0694,0.0000341,0.0544,0.351,130.013,181264
16,J Balvin,UN DIA ONE DAY Feat Tainy,['latin'],0.571,0.693,6,-8.234,0,0.0545,0.00536,0,0.173,0.393,168.169,232253
16,The Weeknd,Save Your Tears with Ariana Grande Remix,['pop'],0.65,0.825,0,-4.645,1,0.0325,0.0215,0.0000244,0.0936,0.593,118.091,191014
16,Nio Garcia,AM Remix,['latin'],0.743,0.655,6,-5.015,0,0.159,0.114,0,0.0764,0.785,172.031,261335
16,Olivia Rodrigo,deja vu,['pop'],0.442,0.612,2,-7.222,1,0.112,0.584,0.0000057,0.37,0.178,180.917,215507
16,Olivia Rodrigo,traitor,['pop'],0.38,0.339,3,-7.885,1,0.0338,0.691,0,0.12,0.0849,100.607,229227
16,Bad Bunny,Tarot,['latin'],0.795,0.684,11,-3.971,0,0.0419,0.0225,0,0.658,0.419,114.011,237895
16,Drake,Jimmy Cooks feat 21 Savage,['hip hop'],0.529,0.673,0,-4.711,1,0.175,0.000307,0.00000241,0.093,0.366,165.921,218365
16,Shakira,Te Felicito,['latin'],0.695,0.636,5,-4.654,1,0.317,0.234,0,0.081,0.575,174.14,172235
16,Central Cee,Doja,['hip hop'],0.911,0.573,6,-7.43,1,0.288,0.38,0,0.403,0.972,140.04,97393
17,Post Malone,Better Now,['rap'],0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,231267
17,Martin Garrix,Ocean feat Khalid,['pop'],0.506,0.693,0,-7.265,0,0.0412,0.584,0.0000958,0.0891,0.221,139.912,216420
17,XXXTENTACION,Moonlight,['rap'],0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090
17,Nio Garcia,Te Bote Remix,['latin'],0.903,0.675,11,-3.445,0,0.214,0.542,0.0000128,0.0595,0.442,96.507,417920
17,Lewis Capaldi,Someone You Loved,['pop'],0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161
17,DJ Snake,Loco Contigo feat J Balvin and Tyga,['rap'],0.822,0.743,6,-3.04,0,0.0567,0.285,0.00000231,0.102,0.355,96.025,185195
17,Post Malone,Sunflower SpiderMan Into the SpiderVerse,['rap'],0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,158040
17,Pop Smoke,The Woo feat 50 Cent and Roddy Ricch,['rap'],0.49,0.618,1,-5.655,1,0.104,0.0221,0.00000377,0.259,0.286,99.7,201600
17,Tones And I,Dance Monkey,['pop'],0.826,0.593,6,-6.401,0,0.0976,0.688,0.000161,0.17,0.541,98.083,209755
17,Drake,Toosie Slide,['hip hop'],0.83,0.49,1,-8.82,0,0.209,0.289,0.00000304,0.113,0.845,81.604,247059
17,Taylor Swift,invisible string,['pop'],0.653,0.452,4,-11.143,0,0.055,0.838,0.0000773,0.108,0.45,83.433,252881
17,Olivia Rodrigo,traitor,['pop'],0.38,0.339,3,-7.885,1,0.0338,0.691,0,0.12,0.0849,100.607,229227
17,Doja Cat,You Right,['rap'],0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173
17,Nio Garcia,AM Remix,['latin'],0.743,0.655,6,-5.015,0,0.159,0.114,0,0.0764,0.785,172.031,261335
17,Olivia Rodrigo,deja vu,['pop'],0.442,0.612,2,-7.222,1,0.112,0.584,0.0000057,0.37,0.178,180.917,215507
17,The Kid LAROI,STAY with Justin Bieber,['hip hop'],0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
17,Bad Bunny,Tarot,['latin'],0.795,0.684,11,-3.971,0,0.0419,0.0225,0,0.658,0.419,114.011,237895
18,Drake,Talk Up feat JayZ,['hip hop'],0.759,0.479,11,-10.65,1,0.186,0.0039,0.0000053,0.302,0.347,140.089,195813
18,Nio Garcia,Te Bote Remix,['latin'],0.903,0.675,11,-3.445,0,0.214,0.542,0.0000128,0.0595,0.442,96.507,417920
18,Drake,Gods Plan,['hip hop'],0.754,0.449,7,-9.212,1,0.108,0.0329,0.0000784,0.55,0.35,77.167,198973
18,XXXTENTACION,Moonlight,['rap'],0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090
18,Drake,Dont Matter To Me with Michael Jackson,['hip hop'],0.822,0.318,10,-12.391,1,0.0575,0.493,0.0128,0.11,0.138,102.998,245787
18,MEDUZA,Piece Of Your Heart,['pop'],0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913
18,Katy Perry,Never Really Over,['pop'],0.77,0.882,8,-4.792,1,0.0602,0.194,0,0.316,0.385,99.991,223523
18,Post Malone,Sunflower SpiderMan Into the SpiderVerse,['rap'],0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,158040
18,Lil Tecca,Ransom,['rap'],0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,131280
18,J Balvin,LA CANCION,['latin'],0.754,0.646,7,-5.795,1,0.317,0.152,0.0000185,0.108,0.429,176.089,242573
18,Pop Smoke,For The Night feat Lil Baby and DaBaby,['rap'],0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,190476
18,Surf Mesa,ily i love you baby feat Emilee,['tropical house'],0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,176547
18,Dua Lipa,Break My Heart,['hip hop'],0.73,0.729,4,-3.434,0,0.0884,0.167,0.00000139,0.349,0.467,113.011,221820
18,Taylor Swift,this is me trying,['pop'],0.515,0.476,9,-9.843,1,0.0328,0.314,0.0000474,0.171,0.412,135.886,195097
18,Olivia Rodrigo,happier,['pop'],0.395,0.443,6,-9.72,1,0.133,0.765,0.00000967,0.0839,0.338,168.924,175933
18,Post Malone,Motley Crew,['rap'],0.797,0.631,3,-3.818,0,0.0786,0.0904,0.00000371,0.0998,0.288,129.915,184213
18,The Weeknd,Save Your Tears with Ariana Grande Remix,['pop'],0.65,0.825,0,-4.645,1,0.0325,0.0215,0.0000244,0.0936,0.593,118.091,191014
18,Camila Cabello,Bam Bam feat Ed Sheeran,['pop'],0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,206071
18,Bad Bunny,Party,['latin'],0.829,0.799,9,-5.389,1,0.0897,0.0151,0.000543,0.242,0.471,97.013,227629
18,The Kid LAROI,STAY with Justin Bieber,['hip hop'],0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
18,Shakira,Te Felicito,['latin'],0.695,0.636,5,-4.654,1,0.317,0.234,0,0.081,0.575,174.14,172235
19,Drake,Cant Take A Joke,['hip hop'],0.878,0.432,10,-9.852,0,0.143,0.041,0,0.0571,0.441,86.956,163973
19,Selena Gomez,Back To You,['pop'],0.6,0.683,6,-6.271,1,0.0493,0.0984,0.00000126,0.11,0.494,102.036,210240
19,Drake,Nice For What,['hip hop'],0.7,0.909,8,-6.461,1,0.0628,0.0884,0.000114,0.0778,0.757,93.469,210747
19,Drake,Gods Plan,['hip hop'],0.754,0.449,7,-9.211,1,0.109,0.0332,0.0000829,0.552,0.357,77.169,198973
19,XXXTENTACION,Moonlight,['rap'],0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090
19,Lil Nas X,Old Town Road,['pop'],0.908,0.517,1,-6.063,1,0.129,0.0361,0.00000173,0.0949,0.471,136.019,113013
19,Lizzo,Truth Hurts,['pop'],0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,173325
19,Lunay,Soltera Remix,['latin'],0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.799,92.01,266087
19,Billie Eilish,bad guy with Justin Bieber,['hip hop'],0.67,0.453,0,-11.265,1,0.295,0.252,0.33,0.117,0.68,135.055,194840
19,Nio Garcia,La Jeepeta Remix,['latin'],0.815,0.715,4,-4.65,0,0.207,0.3,0.00000483,0.091,0.786,176.007,345241
19,Drake,Toosie Slide,['hip hop'],0.83,0.49,1,-8.82,0,0.209,0.289,0.00000304,0.113,0.845,81.604,247059
19,Black Eyed Peas,MAMACITA,['pop'],0.88,0.626,2,-7.062,1,0.0473,0.19,0.000755,0.094,0.441,105.01,251429
19,Juice WRLD,Wishing Well,['rap'],0.65,0.613,9,-6.13,0,0.128,0.00336,0,0.267,0.0804,149.972,194621
19,Masked Wolf,Astronaut In The Ocean,['hip hop'],0.778,0.695,4,-6.865,0,0.0913,0.175,0,0.15,0.472,149.996,132780
19,Bizarrap,Nicky Jam Bzrp Music Sessions Vol 41,['hip hop'],0.627,0.849,1,-3.167,0,0.153,0.0913,0,0.145,0.818,89.907,158087
19,Billie Eilish,NDA,['hip hop'],0.765,0.373,8,-9.915,1,0.0713,0.329,0.541,0.112,0.59,85.015,195777
19,Mora,Volando Remix,['latin'],0.659,0.688,6,-4.649,1,0.0673,0.207,0,0.113,0.632,153.979,273474
19,Nio Garcia,AM Remix,['latin'],0.743,0.655,6,-5.015,0,0.159,0.114,0,0.0764,0.785,172.031,261335
19,Elton John,Cold Heart PNAU Remix,['glam rock'],0.795,0.8,1,-6.32,1,0.0309,0.0354,0.0000725,0.0915,0.934,116.032,202735
19,The Kid LAROI,STAY with Justin Bieber,['hip hop'],0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
19,Drake,Jimmy Cooks feat 21 Savage,['hip hop'],0.529,0.673,0,-4.711,1,0.175,0.000307,0.00000241,0.093,0.366,165.921,218365
19,Bad Bunny,Tarot,['latin'],0.795,0.684,11,-3.971,0,0.0419,0.0225,0,0.658,0.419,114.011,237895
20,Clean Bandit,Solo feat Demi Lovato,['pop'],0.737,0.636,11,-4.546,0,0.0437,0.0441,0.0000666,0.35,0.565,105.005,222653
20,Ariana Grande,no tears left to cry,['pop'],0.703,0.696,0,-5.482,1,0.0529,0.0375,0.00000565,0.274,0.366,121.969,205947
20,Nio Garcia,Te Bote Remix,['latin'],0.903,0.675,11,-3.445,0,0.214,0.542,0.0000128,0.0595,0.442,96.507,417920
20,benny blanco,Eastside with Halsey and Khalid,['rap'],0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,173800
20,Drake,Nonstop,['hip hop'],0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,238614
20,J Balvin,LA CANCION,['latin'],0.754,0.646,7,-5.795,1,0.317,0.152,0.0000185,0.108,0.429,176.089,242573
20,Shawn Mendes,If I Cant Have You,['pop'],0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,190800
20,Daddy Yankee,Con Calma,['latin'],0.737,0.86,8,-2.652,0,0.0593,0.11,0.00000194,0.0574,0.656,93.989,193227
20,Lunay,Soltera Remix,['latin'],0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.799,92.01,266087
20,Y2K,Lalala,['rap'],0.843,0.39,2,-7.899,1,0.0846,0.178,0,0.137,0.495,129.972,160627
20,Black Eyed Peas,MAMACITA,['pop'],0.88,0.626,2,-7.062,1,0.0473,0.19,0.000755,0.094,0.441,105.01,251429
20,Nio Garcia,La Jeepeta Remix,['latin'],0.815,0.715,4,-4.65,0,0.207,0.3,0.00000483,0.091,0.786,176.007,345241
20,Dua Lipa,Dont Start Now,['hip hop'],0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,183290
20,Taylor Swift,illicit affairs,['pop'],0.559,0.31,10,-10.445,1,0.0338,0.881,0,0.106,0.46,119.845,190898
20,Olivia Rodrigo,drivers license,['pop'],0.561,0.431,10,-8.81,1,0.0578,0.768,0.0000142,0.106,0.137,143.875,242013
20,The Weeknd,Save Your Tears with Ariana Grande Remix,['pop'],0.65,0.825,0,-4.645,1,0.0325,0.0215,0.0000244,0.0936,0.593,118.091,191014
20,Post Malone,Motley Crew,['rap'],0.797,0.631,3,-3.818,0,0.0786,0.0904,0.00000371,0.0998,0.288,129.915,184213
20,Doja Cat,Need to Know,['rap'],0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,210560
20,OneRepublic,I Aint Worried,['pop'],0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486
20,Metallica,Master of Puppets Remastered,['metal'],0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173,515387
20,Harry Styles,Late Night Talking,['pop'],0.714,0.728,10,-4.595,1,0.0468,0.298,0,0.106,0.901,114.996,177955
21,XXXTENTACION,Moonlight,['rap'],0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090
21,Drake,Im Upset,['hip hop'],0.899,0.587,11,-7.866,0,0.338,0.279,0,0.0835,0.49,149.993,214467
21,Selena Gomez,Back To You From 13 Reasons Why Season 2 Soundtrack,['pop'],0.601,0.724,6,-4.856,1,0.0486,0.0945,0.00000168,0.12,0.508,102.061,207905
21,Martin Garrix,Ocean feat Khalid,['pop'],0.506,0.693,0,-7.265,0,0.0412,0.584,0.0000958,0.0891,0.221,139.912,216420
21,Dynoro,In My Mind,['pop'],0.694,0.77,6,-5.335,1,0.149,0.176,0.000011,0.118,0.163,125.905,184560
21,Martin Garrix,Summer Days feat Macklemore and Patrick Stump of Fall Out Boy,['pop'],0.661,0.723,5,-6.976,0,0.0566,0.179,0.0000123,0.14,0.316,113.778,163805
21,J Balvin,QUE PRETENDES,['latin'],0.639,0.791,10,-4.443,0,0.253,0.0275,0,0.362,0.939,92.603,222347
21,Lizzo,Truth Hurts,['pop'],0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,173325
21,MEDUZA,Piece Of Your Heart,['pop'],0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913
21,Lunay,Soltera Remix,['latin'],0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.799,92.01,266087
21,Ariana Grande,Stuck with U with Justin Bieber,['pop'],0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,228482
21,Dua Lipa,Dont Start Now,['hip hop'],0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,183290
21,Lil Mosey,Blueberry Faygo,['rap'],0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,162547
21,Powfu,death bed coffee for your head,['rap'],0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,173333
21,Bruno Mars,Leave The Door Open,['pop'],0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,242096
21,Olivia Rodrigo,happier,['pop'],0.395,0.443,6,-9.72,1,0.133,0.765,0.00000967,0.0839,0.338,168.924,175933
21,Olivia Rodrigo,drivers license,['pop'],0.561,0.431,10,-8.81,1,0.0578,0.768,0.0000142,0.106,0.137,143.875,242013
21,Mora,Volando Remix,['latin'],0.659,0.688,6,-4.649,1,0.0673,0.207,0,0.113,0.632,153.979,273474
21,Harry Styles,Late Night Talking,['pop'],0.714,0.728,10,-4.595,1,0.0468,0.298,0,0.106,0.901,114.996,177955
21,Camila Cabello,Bam Bam feat Ed Sheeran,['pop'],0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,206071
21,Bad Bunny,Party,['latin'],0.829,0.799,9,-5.389,1,0.0897,0.0151,0.000543,0.242,0.471,97.013,227629
21,Elton John,Cold Heart PNAU Remix,['glam rock'],0.795,0.8,1,-6.32,1,0.0309,0.0354,0.0000725,0.0915,0.934,116.032,202735
22,Tyga,Taste feat Offset,['hip hop'],0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,232959
22,XXXTENTACION,changes,['rap'],0.669,0.308,11,-10.068,1,0.029,0.883,0,0.0984,0.52,64.934,121887
22,Childish Gambino,Summertime Magic,['hip hop'],0.76,0.579,0,-7.374,1,0.0567,0.0127,0.00344,0.106,0.129,100.011,213600
22,Drake,Nice For What,['hip hop'],0.585,0.909,8,-6.474,1,0.0707,0.0891,0.000097,0.119,0.758,93.372,210747
22,Becky G,Sin Pijama,['latin'],0.791,0.745,11,-3.695,0,0.0464,0.354,0.0000293,0.104,0.82,94.014,188560
22,The Chainsmokers,Call You Mine,['pop'],0.591,0.702,7,-5.59,1,0.0289,0.225,0,0.414,0.501,104.003,217653
22,MEDUZA,Piece Of Your Heart,['pop'],0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913
22,Daddy Yankee,Con Calma,['latin'],0.737,0.86,8,-2.652,0,0.0593,0.11,0.00000194,0.0574,0.656,93.989,193227
22,BENEE,Supalonely,['pop'],0.863,0.631,7,-4.689,1,0.0534,0.305,0.0000304,0.123,0.817,128.977,223480
22,Dua Lipa,Break My Heart,['hip hop'],0.73,0.729,4,-3.434,0,0.0884,0.167,0.00000139,0.349,0.467,113.011,221820
22,DJ Khaled,GREECE feat Drake,['hip hop'],0.695,0.343,5,-10.798,1,0.0432,0.0743,0.00000104,0.107,0.229,85.84,218902
22,Tones And I,Dance Monkey,['pop'],0.826,0.593,6,-6.401,0,0.0976,0.688,0.000161,0.17,0.541,98.083,209755
22,Tyler The Creator,WUSYANAME feat Youngboy Never Broke Again and Ty Dolla $ign,['hip hop'],0.493,0.653,0,-5.666,0,0.0466,0.269,0,0.511,0.852,142.347,121573
22,Masked Wolf,Astronaut In The Ocean,['hip hop'],0.778,0.695,4,-6.865,0,0.0913,0.175,0,0.15,0.472,149.996,132780
22,Olivia Rodrigo,drivers license,['pop'],0.561,0.431,10,-8.81,1,0.0578,0.768,0.0000142,0.106,0.137,143.875,242013
